freq,unit,age,sex,geo,value,year
A,YR,Y_LT1,F,DE14,84.7,2021
A,YR,Y_LT1,F,DE14,84.2,2022
A,YR,Y_LT1,F,DE14,84.8,2023
A,YR,Y_LT1,F,DE21,84,2012
A,YR,Y_LT1,F,DE21,84.1,2013
A,YR,Y_LT1,F,DE21,84.6,2014
A,YR,Y_LT1,F,DE21,84.1,2015
A,YR,Y_LT1,F,DE21,84.5,2016
A,YR,Y_LT1,F,DE21,84.3,2017
A,YR,Y_LT1,F,DE21,84.6,2018
A,YR,Y_LT1,F,DE21,84.7,2019
A,YR,Y_LT1,F,DE21,84.5,2020
A,YR,Y_LT1,F,DE21,84.5,2021
A,YR,Y_LT1,F,DE21,84.4,2022
A,YR,Y_LT1,F,DE21,84.8,2023
A,YR,Y_LT1,F,DE22,83,2012
A,YR,Y_LT1,F,DE22,83,2013
A,YR,Y_LT1,F,DE22,83.2,2014
A,YR,Y_LT1,F,DE22,82.7,2015
A,YR,Y_LT1,F,DE22,83.3,2016
A,YR,Y_LT1,F,DE22,83.4,2017
A,YR,Y_LT1,F,DE22,83.6,2018
A,YR,Y_LT1,F,DE22,83.5,2019
A,YR,Y_LT1,F,DE22,83.2,2020
A,YR,Y_LT1,F,DE22,82.8,2021
A,YR,Y_LT1,F,DE22,83.3,2022
A,YR,Y_LT1,F,DE22,83.4,2023
A,YR,Y_LT1,F,DE23,82.9,2012
A,YR,Y_LT1,F,DE23,83.1,2013
A,YR,Y_LT1,F,DE23,83.4,2014
A,YR,Y_LT1,F,DE23,83.1,2015
A,YR,Y_LT1,F,DE23,83.4,2016
A,YR,Y_LT1,F,DE23,83.3,2017
A,YR,Y_LT1,F,DE23,83.4,2018
A,YR,Y_LT1,F,DE23,83.4,2019
A,YR,Y_LT1,F,DE23,82.9,2020
A,YR,Y_LT1,F,DE23,83,2021
A,YR,Y_LT1,F,DE23,82.8,2022
A,YR,Y_LT1,F,DE23,83,2023
A,YR,Y_LT1,F,DE24,82.7,2012
A,YR,Y_LT1,F,DE24,83,2013
A,YR,Y_LT1,F,DE24,83.4,2014
A,YR,Y_LT1,F,DE24,82.6,2015
A,YR,Y_LT1,F,DE24,83,2016
A,YR,Y_LT1,F,DE24,82.9,2017
A,YR,Y_LT1,F,DE24,83.2,2018
A,YR,Y_LT1,F,DE24,83.6,2019
A,YR,Y_LT1,F,DE24,83.2,2020
A,YR,Y_LT1,F,DE24,82.9,2021
A,YR,Y_LT1,F,DE24,82.6,2022
A,YR,Y_LT1,F,DE24,83.2,2023
A,YR,Y_LT1,F,DE25,83.4,2012
A,YR,Y_LT1,F,DE25,83.1,2013
A,YR,Y_LT1,F,DE25,83.7,2014
A,YR,Y_LT1,F,DE25,83,2015
A,YR,Y_LT1,F,DE25,83.5,2016
A,YR,Y_LT1,F,DE25,83.2,2017
A,YR,Y_LT1,F,DE25,83.3,2018
A,YR,Y_LT1,F,DE25,83.4,2019
A,YR,Y_LT1,F,DE25,83.3,2020
A,YR,Y_LT1,F,DE25,83.1,2021
A,YR,Y_LT1,F,DE25,83,2022
A,YR,Y_LT1,F,DE25,83.6,2023
A,YR,Y_LT1,F,DE26,83.4,2012
A,YR,Y_LT1,F,DE26,83.5,2013
A,YR,Y_LT1,F,DE26,84.3,2014
A,YR,Y_LT1,F,DE26,83.6,2015
A,YR,Y_LT1,F,DE26,84.2,2016
A,YR,Y_LT1,F,DE26,83.8,2017
A,YR,Y_LT1,F,DE26,83.8,2018
A,YR,Y_LT1,F,DE26,84.3,2019
A,YR,Y_LT1,F,DE26,84.2,2020
A,YR,Y_LT1,F,DE26,83.8,2021
A,YR,Y_LT1,F,DE26,83.6,2022
A,YR,Y_LT1,F,DE26,83.9,2023
A,YR,Y_LT1,F,DE27,83.5,2012
A,YR,Y_LT1,F,DE27,83.7,2013
A,YR,Y_LT1,F,DE27,84.3,2014
A,YR,Y_LT1,F,DE27,83.6,2015
A,YR,Y_LT1,F,DE27,84.3,2016
A,YR,Y_LT1,F,DE27,84.3,2017
A,YR,Y_LT1,F,DE27,84.2,2018
A,YR,Y_LT1,F,DE27,84.2,2019
A,YR,Y_LT1,F,DE27,83.9,2020
A,YR,Y_LT1,F,DE27,83.9,2021
A,YR,Y_LT1,F,DE27,83.7,2022
A,YR,Y_LT1,F,DE27,84.2,2023
A,YR,Y_LT1,F,DE30,82.8,2012
A,YR,Y_LT1,F,DE30,83,2013
A,YR,Y_LT1,F,DE30,83.5,2014
A,YR,Y_LT1,F,DE30,83,2015
A,YR,Y_LT1,F,DE30,83.4,2016
A,YR,Y_LT1,F,DE30,83.5,2017
A,YR,Y_LT1,F,DE30,83.1,2018
A,YR,Y_LT1,F,DE30,83.9,2019
A,YR,Y_LT1,F,DE30,83.5,2020
A,YR,Y_LT1,F,DE30,83.8,2021
A,YR,Y_LT1,F,DE30,83.4,2022
A,YR,Y_LT1,F,DE30,83.7,2023
A,YR,Y_LT1,F,DE40,83.2,2012
A,YR,Y_LT1,F,DE40,82.8,2013
A,YR,Y_LT1,F,DE40,83.5,2014
A,YR,Y_LT1,F,DE40,83.2,2015
A,YR,Y_LT1,F,DE40,83.4,2016
A,YR,Y_LT1,F,DE40,83.4,2017
A,YR,Y_LT1,F,DE40,83.4,2018
A,YR,Y_LT1,F,DE40,84,2019
A,YR,Y_LT1,F,DE40,83.7,2020
A,YR,Y_LT1,F,DE40,83.2,2021
A,YR,Y_LT1,F,DE40,83.2,2022
A,YR,Y_LT1,F,DE40,83.7,2023
A,YR,Y_LT1,F,DE50,82.6,2012
A,YR,Y_LT1,F,DE50,82.4,2013
A,YR,Y_LT1,F,DE50,82.7,2014
A,YR,Y_LT1,F,DE50,82.6,2015
A,YR,Y_LT1,F,DE50,82.6,2016
A,YR,Y_LT1,F,DE50,82.9,2017
A,YR,Y_LT1,F,DE50,82.3,2018
A,YR,Y_LT1,F,DE50,83.3,2019
A,YR,Y_LT1,F,DE50,82.6,2020
A,YR,Y_LT1,F,DE50,83.2,2021
A,YR,Y_LT1,F,DE50,81.8,2022
A,YR,Y_LT1,F,DE50,82.4,2023
A,YR,Y_LT1,F,DE60,83,2012
A,YR,Y_LT1,F,DE60,83.1,2013
A,YR,Y_LT1,F,DE60,83.5,2014
A,YR,Y_LT1,F,DE60,83,2015
A,YR,Y_LT1,F,DE60,83.5,2016
A,YR,Y_LT1,F,DE60,83.6,2017
A,YR,Y_LT1,F,DE60,83.3,2018
A,YR,Y_LT1,F,DE60,83.8,2019
A,YR,Y_LT1,F,DE60,83.6,2020
A,YR,Y_LT1,F,DE60,83.4,2021
A,YR,Y_LT1,F,DE60,83.1,2022
A,YR,Y_LT1,F,DE60,83.3,2023
A,YR,Y_LT1,F,DE71,83.5,2012
A,YR,Y_LT1,F,DE71,83.3,2013
A,YR,Y_LT1,F,DE71,83.9,2014
A,YR,Y_LT1,F,DE71,83.4,2015
A,YR,Y_LT1,F,DE71,83.9,2016
A,YR,Y_LT1,F,DE71,83.8,2017
A,YR,Y_LT1,F,DE71,83.8,2018
A,YR,Y_LT1,F,DE71,84,2019
A,YR,Y_LT1,F,DE71,83.9,2020
A,YR,Y_LT1,F,DE71,83.7,2021
A,YR,Y_LT1,F,DE71,83.3,2022
A,YR,Y_LT1,F,DE71,83.7,2023
A,YR,Y_LT1,F,DE72,83.1,2012
A,YR,Y_LT1,F,DE72,83.1,2013
A,YR,Y_LT1,F,DE72,83.5,2014
A,YR,Y_LT1,F,DE72,83,2015
A,YR,Y_LT1,F,DE72,83.5,2016
A,YR,Y_LT1,F,DE72,83,2017
A,YR,Y_LT1,F,DE72,83.1,2018
A,YR,Y_LT1,F,DE72,83.2,2019
A,YR,Y_LT1,F,DE72,83.3,2020
A,YR,Y_LT1,F,DE72,83.2,2021
A,YR,Y_LT1,F,DE72,82.7,2022
A,YR,Y_LT1,F,DE72,83,2023
A,YR,Y_LT1,F,DE73,83.2,2012
A,YR,Y_LT1,F,DE73,82.7,2013
A,YR,Y_LT1,F,DE73,83.6,2014
A,YR,Y_LT1,F,DE73,82.8,2015
A,YR,Y_LT1,F,DE73,83.2,2016
A,YR,Y_LT1,F,DE73,83.3,2017
A,YR,Y_LT1,F,DE73,83,2018
A,YR,Y_LT1,F,DE73,83.6,2019
A,YR,Y_LT1,F,DE73,83.1,2020
A,YR,Y_LT1,F,DE73,83.2,2021
A,YR,Y_LT1,F,DE73,82.7,2022
A,YR,Y_LT1,F,DE73,83.1,2023
A,YR,Y_LT1,F,DE80,83,2012
A,YR,Y_LT1,F,DE80,82.6,2013
A,YR,Y_LT1,F,DE80,83.7,2014
A,YR,Y_LT1,F,DE80,83.2,2015
A,YR,Y_LT1,F,DE80,83.4,2016
A,YR,Y_LT1,F,DE80,83.7,2017
A,YR,Y_LT1,F,DE80,83.2,2018
A,YR,Y_LT1,F,DE80,83.5,2019
A,YR,Y_LT1,F,DE80,83.5,2020
A,YR,Y_LT1,F,DE80,83,2021
A,YR,Y_LT1,F,DE80,82.7,2022
A,YR,Y_LT1,F,DE80,83.3,2023
A,YR,Y_LT1,F,DE91,83.1,2012
A,YR,Y_LT1,F,DE91,82.7,2013
A,YR,Y_LT1,F,DE91,83.1,2014
A,YR,Y_LT1,F,DE91,82.7,2015
A,YR,Y_LT1,F,DE91,82.4,2016
A,YR,Y_LT1,F,DE91,82.7,2017
A,YR,Y_LT1,F,DE91,82.5,2018
A,YR,Y_LT1,F,DE91,82.9,2019
A,YR,Y_LT1,F,DE91,83.3,2020
A,YR,Y_LT1,F,DE91,82.8,2021
A,YR,Y_LT1,F,DE91,82.3,2022
A,YR,Y_LT1,F,DE91,82.6,2023
A,YR,Y_LT1,F,DE92,83.1,2012
A,YR,Y_LT1,F,DE92,82.8,2013
A,YR,Y_LT1,F,DE92,83.3,2014
A,YR,Y_LT1,F,DE92,82.9,2015
A,YR,Y_LT1,F,DE92,83.3,2016
A,YR,Y_LT1,F,DE92,82.8,2017
A,YR,Y_LT1,F,DE92,82.8,2018
A,YR,Y_LT1,F,DE92,83.5,2019
A,YR,Y_LT1,F,DE92,83.5,2020
A,YR,Y_LT1,F,DE92,83.3,2021
A,YR,Y_LT1,F,DE92,82.7,2022
A,YR,Y_LT1,F,DE92,82.8,2023
A,YR,Y_LT1,F,DE93,82.8,2012
A,YR,Y_LT1,F,DE93,82.5,2013
A,YR,Y_LT1,F,DE93,83.4,2014
A,YR,Y_LT1,F,DE93,83.1,2015
A,YR,Y_LT1,F,DE93,82.9,2016
A,YR,Y_LT1,F,DE93,83,2017
A,YR,Y_LT1,F,DE93,82.8,2018
A,YR,Y_LT1,F,DE93,83.2,2019
A,YR,Y_LT1,F,DE93,83.3,2020
A,YR,Y_LT1,F,DE93,83.2,2021
A,YR,Y_LT1,F,DE93,82.5,2022
A,YR,Y_LT1,F,DE93,83,2023
A,YR,Y_LT1,F,DE94,82.9,2012
A,YR,Y_LT1,F,DE94,82.5,2013
A,YR,Y_LT1,F,DE94,83.1,2014
A,YR,Y_LT1,F,DE94,82.7,2015
A,YR,Y_LT1,F,DE94,82.8,2016
A,YR,Y_LT1,F,DE94,83,2017
A,YR,Y_LT1,F,DE94,82.9,2018
A,YR,Y_LT1,F,DE94,83.4,2019
A,YR,Y_LT1,F,DE94,83.3,2020
A,YR,Y_LT1,F,DE94,83.3,2021
A,YR,Y_LT1,F,DE94,82.7,2022
A,YR,Y_LT1,F,DE94,82.8,2023
A,YR,Y_LT1,F,DEA1,82.5,2012
A,YR,Y_LT1,F,DEA1,82.1,2013
A,YR,Y_LT1,F,DEA1,82.8,2014
A,YR,Y_LT1,F,DEA1,82.3,2015
A,YR,Y_LT1,F,DEA1,82.7,2016
A,YR,Y_LT1,F,DEA1,82.6,2017
A,YR,Y_LT1,F,DEA1,82.5,2018
A,YR,Y_LT1,F,DEA1,82.9,2019
A,YR,Y_LT1,F,DEA1,82.8,2020
A,YR,Y_LT1,F,DEA1,82.7,2021
A,YR,Y_LT1,F,DEA1,82.1,2022
A,YR,Y_LT1,F,DEA1,82.5,2023
A,YR,Y_LT1,F,DEA2,82.9,2012
A,YR,Y_LT1,F,DEA2,82.7,2013
A,YR,Y_LT1,F,DEA2,83.3,2014
A,YR,Y_LT1,F,DEA2,82.7,2015
A,YR,Y_LT1,F,DEA2,83.3,2016
A,YR,Y_LT1,F,DEA2,83.2,2017
A,YR,Y_LT1,F,DEA2,83,2018
A,YR,Y_LT1,F,DEA2,83.4,2019
A,YR,Y_LT1,F,DEA2,83.4,2020
A,YR,Y_LT1,F,DEA2,83.3,2021
A,YR,Y_LT1,F,DEA2,83,2022
A,YR,Y_LT1,F,DEA2,83.3,2023
A,YR,Y_LT1,F,DEA3,83,2012
A,YR,Y_LT1,F,DEA3,82.8,2013
A,YR,Y_LT1,F,DEA3,83.3,2014
A,YR,Y_LT1,F,DEA3,83.1,2015
A,YR,Y_LT1,F,DEA3,83.2,2016
A,YR,Y_LT1,F,DEA3,83.2,2017
A,YR,Y_LT1,F,DEA3,82.9,2018
A,YR,Y_LT1,F,DEA3,83.4,2019
A,YR,Y_LT1,F,DEA3,83.2,2020
A,YR,Y_LT1,F,DEA3,82.9,2021
A,YR,Y_LT1,F,DEA3,82.4,2022
A,YR,Y_LT1,F,DEA3,82.9,2023
A,YR,Y_LT1,F,DEA4,83.4,2012
A,YR,Y_LT1,F,DEA4,83.3,2013
A,YR,Y_LT1,F,DEA4,83.8,2014
A,YR,Y_LT1,F,DEA4,83.6,2015
A,YR,Y_LT1,F,DEA4,83.5,2016
A,YR,Y_LT1,F,DEA4,83.5,2017
A,YR,Y_LT1,F,DEA4,83.5,2018
A,YR,Y_LT1,F,DEA4,83.9,2019
A,YR,Y_LT1,F,DEA4,83.8,2020
A,YR,Y_LT1,F,DEA4,83.7,2021
A,YR,Y_LT1,F,DEA4,83,2022
A,YR,Y_LT1,F,DEA4,83.5,2023
A,YR,Y_LT1,F,DEA5,82.3,2012
A,YR,Y_LT1,F,DEA5,82.1,2013
A,YR,Y_LT1,F,DEA5,82.7,2014
A,YR,Y_LT1,F,DEA5,82.1,2015
A,YR,Y_LT1,F,DEA5,82.4,2016
A,YR,Y_LT1,F,DEA5,82.7,2017
A,YR,Y_LT1,F,DEA5,82.2,2018
A,YR,Y_LT1,F,DEA5,82.7,2019
A,YR,Y_LT1,F,DEA5,82.6,2020
A,YR,Y_LT1,F,DEA5,82.3,2021
A,YR,Y_LT1,F,DEA5,81.9,2022
A,YR,Y_LT1,F,DEA5,82.3,2023
A,YR,Y_LT1,F,DEB1,82.7,2012
A,YR,Y_LT1,F,DEB1,82.8,2013
A,YR,Y_LT1,F,DEB1,83,2014
A,YR,Y_LT1,F,DEB1,83,2015
A,YR,Y_LT1,F,DEB1,82.7,2016
A,YR,Y_LT1,F,DEB1,82.9,2017
A,YR,Y_LT1,F,DEB1,83,2018
A,YR,Y_LT1,F,DEB1,83.1,2019
A,YR,Y_LT1,F,DEB1,83.1,2020
A,YR,Y_LT1,F,DEB1,82.8,2021
A,YR,Y_LT1,F,DEB1,82.5,2022
A,YR,Y_LT1,F,DEB1,83.2,2023
A,YR,Y_LT1,F,DEB2,83.5,2012
A,YR,Y_LT1,F,DEB2,83.5,2013
A,YR,Y_LT1,F,DEB2,83.7,2014
A,YR,Y_LT1,F,DEB2,82.9,2015
A,YR,Y_LT1,F,DEB2,83.4,2016
A,YR,Y_LT1,F,DEB2,83,2017
A,YR,Y_LT1,F,DEB2,83.1,2018
A,YR,Y_LT1,F,DEB2,83.7,2019
A,YR,Y_LT1,F,DEB2,83.3,2020
A,YR,Y_LT1,F,DEB2,83.9,2021
A,YR,Y_LT1,F,DEB2,82.9,2022
A,YR,Y_LT1,F,DEB2,83.3,2023
A,YR,Y_LT1,F,DEB3,83,2012
A,YR,Y_LT1,F,DEB3,82.9,2013
A,YR,Y_LT1,F,DEB3,83.7,2014
A,YR,Y_LT1,F,DEB3,83.1,2015
A,YR,Y_LT1,F,DEB3,83.8,2016
A,YR,Y_LT1,F,DEB3,83.2,2017
A,YR,Y_LT1,F,DEB3,83.2,2018
A,YR,Y_LT1,F,DEB3,83.4,2019
A,YR,Y_LT1,F,DEB3,83.3,2020
A,YR,Y_LT1,F,DEB3,83.5,2021
A,YR,Y_LT1,F,DEB3,82.9,2022
A,YR,Y_LT1,F,DEB3,83.6,2023
A,YR,Y_LT1,F,DEC0,82.4,2012
A,YR,Y_LT1,F,DEC0,82.2,2013
A,YR,Y_LT1,F,DEC0,82.6,2014
A,YR,Y_LT1,F,DEC0,82.2,2015
A,YR,Y_LT1,F,DEC0,82.4,2016
A,YR,Y_LT1,F,DEC0,82.4,2017
A,YR,Y_LT1,F,DEC0,81.9,2018
A,YR,Y_LT1,F,DEC0,82.5,2019
A,YR,Y_LT1,F,DEC0,82.6,2020
A,YR,Y_LT1,F,DEC0,82.2,2021
A,YR,Y_LT1,F,DEC0,81.8,2022
A,YR,Y_LT1,F,DEC0,82.4,2023
A,YR,Y_LT1,F,DED2,84.1,2012
A,YR,Y_LT1,F,DED2,84,2013
A,YR,Y_LT1,F,DED2,84.6,2014
A,YR,Y_LT1,F,DED2,84.1,2015
A,YR,Y_LT1,F,DED2,84.6,2016
A,YR,Y_LT1,F,DED2,84.7,2017
A,YR,Y_LT1,F,DED2,84.5,2018
A,YR,Y_LT1,F,DED2,84.8,2019
A,YR,Y_LT1,F,DED2,84,2020
A,YR,Y_LT1,F,DED2,83.8,2021
A,YR,Y_LT1,F,DED2,84.5,2022
A,YR,Y_LT1,F,DED2,85,2023
A,YR,Y_LT1,F,DED4,83.6,2012
A,YR,Y_LT1,F,DED4,83.2,2013
A,YR,Y_LT1,F,DED4,83.9,2014
A,YR,Y_LT1,F,DED4,83.5,2015
A,YR,Y_LT1,F,DED4,83.9,2016
A,YR,Y_LT1,F,DED4,83.9,2017
A,YR,Y_LT1,F,DED4,83.4,2018
A,YR,Y_LT1,F,DED4,83.9,2019
A,YR,Y_LT1,F,DED4,83,2020
A,YR,Y_LT1,F,DED4,82.4,2021
A,YR,Y_LT1,F,DED4,83.3,2022
A,YR,Y_LT1,F,DED4,83.9,2023
A,YR,Y_LT1,F,DED5,83.1,2012
A,YR,Y_LT1,F,DED5,83.3,2013
A,YR,Y_LT1,F,DED5,84,2014
A,YR,Y_LT1,F,DED5,83.5,2015
A,YR,Y_LT1,F,DED5,83.8,2016
A,YR,Y_LT1,F,DED5,83.7,2017
A,YR,Y_LT1,F,DED5,83.4,2018
A,YR,Y_LT1,F,DED5,84,2019
A,YR,Y_LT1,F,DED5,83.9,2020
A,YR,Y_LT1,F,DED5,83.4,2021
A,YR,Y_LT1,F,DED5,83.7,2022
A,YR,Y_LT1,F,DED5,84.3,2023
A,YR,Y_LT1,F,DEE0,82.6,2012
A,YR,Y_LT1,F,DEE0,82.5,2013
A,YR,Y_LT1,F,DEE0,83,2014
A,YR,Y_LT1,F,DEE0,82.4,2015
A,YR,Y_LT1,F,DEE0,83,2016
A,YR,Y_LT1,F,DEE0,82.6,2017
A,YR,Y_LT1,F,DEE0,82.7,2018
A,YR,Y_LT1,F,DEE0,83.1,2019
A,YR,Y_LT1,F,DEE0,82.9,2020
A,YR,Y_LT1,F,DEE0,82.1,2021
A,YR,Y_LT1,F,DEE0,82.1,2022
A,YR,Y_LT1,F,DEE0,82.4,2023
A,YR,Y_LT1,F,DEF0,82.5,2012
A,YR,Y_LT1,F,DEF0,82.7,2013
A,YR,Y_LT1,F,DEF0,83.1,2014
A,YR,Y_LT1,F,DEF0,82.9,2015
A,YR,Y_LT1,F,DEF0,83,2016
A,YR,Y_LT1,F,DEF0,82.8,2017
A,YR,Y_LT1,F,DEF0,82.6,2018
A,YR,Y_LT1,F,DEF0,83.3,2019
A,YR,Y_LT1,F,DEF0,83.5,2020
A,YR,Y_LT1,F,DEF0,83.2,2021
A,YR,Y_LT1,F,DEF0,82.5,2022
A,YR,Y_LT1,F,DEF0,83.1,2023
A,YR,Y_LT1,F,DEG0,83,2012
A,YR,Y_LT1,F,DEG0,83.1,2013
A,YR,Y_LT1,F,DEG0,83.6,2014
A,YR,Y_LT1,F,DEG0,83.1,2015
A,YR,Y_LT1,F,DEG0,83.4,2016
A,YR,Y_LT1,F,DEG0,83,2017
A,YR,Y_LT1,F,DEG0,83,2018
A,YR,Y_LT1,F,DEG0,83.5,2019
A,YR,Y_LT1,F,DEG0,83.6,2020
A,YR,Y_LT1,F,DEG0,82.2,2021
A,YR,Y_LT1,F,DEG0,82.6,2022
A,YR,Y_LT1,F,DEG0,83.5,2023
A,YR,Y_LT1,F,DK01,82,2012
A,YR,Y_LT1,F,DK01,82.1,2013
A,YR,Y_LT1,F,DK01,82.7,2014
A,YR,Y_LT1,F,DK01,82.5,2015
A,YR,Y_LT1,F,DK01,82.8,2016
A,YR,Y_LT1,F,DK01,83,2017
A,YR,Y_LT1,F,DK01,83.1,2018
A,YR,Y_LT1,F,DK01,83.5,2019
A,YR,Y_LT1,F,DK01,83.6,2020
A,YR,Y_LT1,F,DK01,83.6,2021
A,YR,Y_LT1,F,DK01,83.4,2022
A,YR,Y_LT1,F,DK01,83.7,2023
A,YR,Y_LT1,F,DK02,81.7,2012
A,YR,Y_LT1,F,DK02,81.9,2013
A,YR,Y_LT1,F,DK02,82,2014
A,YR,Y_LT1,F,DK02,82.1,2015
A,YR,Y_LT1,F,DK02,82.2,2016
A,YR,Y_LT1,F,DK02,82.2,2017
A,YR,Y_LT1,F,DK02,82.5,2018
A,YR,Y_LT1,F,DK02,82.5,2019
A,YR,Y_LT1,F,DK02,82.8,2020
A,YR,Y_LT1,F,DK02,82.3,2021
A,YR,Y_LT1,F,DK02,82.6,2022
A,YR,Y_LT1,F,DK02,83.5,2023
A,YR,Y_LT1,F,DK03,82.3,2012
A,YR,Y_LT1,F,DK03,82.5,2013
A,YR,Y_LT1,F,DK03,82.7,2014
A,YR,Y_LT1,F,DK03,83,2015
A,YR,Y_LT1,F,DK03,83.1,2016
A,YR,Y_LT1,F,DK03,83.4,2017
A,YR,Y_LT1,F,DK03,83.1,2018
A,YR,Y_LT1,F,DK03,83.6,2019
A,YR,Y_LT1,F,DK03,83.8,2020
A,YR,Y_LT1,F,DK03,83.4,2021
A,YR,Y_LT1,F,DK03,83.2,2022
A,YR,Y_LT1,F,DK03,83.6,2023
A,YR,Y_LT1,F,DK04,82.5,2012
A,YR,Y_LT1,F,DK04,83,2013
A,YR,Y_LT1,F,DK04,83.3,2014
A,YR,Y_LT1,F,DK04,83.2,2015
A,YR,Y_LT1,F,DK04,83.2,2016
A,YR,Y_LT1,F,DK04,83.4,2017
A,YR,Y_LT1,F,DK04,83.1,2018
A,YR,Y_LT1,F,DK04,84,2019
A,YR,Y_LT1,F,DK04,84,2020
A,YR,Y_LT1,F,DK04,83.7,2021
A,YR,Y_LT1,F,DK04,83.7,2022
A,YR,Y_LT1,F,DK04,84.1,2023
A,YR,Y_LT1,F,DK05,82.2,2012
A,YR,Y_LT1,F,DK05,82.4,2013
A,YR,Y_LT1,F,DK05,82.9,2014
A,YR,Y_LT1,F,DK05,82.7,2015
A,YR,Y_LT1,F,DK05,82.5,2016
A,YR,Y_LT1,F,DK05,83.4,2017
A,YR,Y_LT1,F,DK05,82.4,2018
A,YR,Y_LT1,F,DK05,83.2,2019
A,YR,Y_LT1,F,DK05,83.4,2020
A,YR,Y_LT1,F,DK05,82.7,2021
A,YR,Y_LT1,F,DK05,82.4,2022
A,YR,Y_LT1,F,DK05,83.3,2023
A,YR,Y_LT1,F,EE00,81.5,2012
A,YR,Y_LT1,F,EE00,81.7,2013
A,YR,Y_LT1,F,EE00,81.9,2014
A,YR,Y_LT1,F,EE00,82.2,2015
A,YR,Y_LT1,F,EE00,82.2,2016
A,YR,Y_LT1,F,EE00,82.6,2017
A,YR,Y_LT1,F,EE00,82.7,2018
A,YR,Y_LT1,F,EE00,83,2019
A,YR,Y_LT1,F,EE00,83,2020
A,YR,Y_LT1,F,EE00,81.4,2021
A,YR,Y_LT1,F,EE00,82.3,2022
A,YR,Y_LT1,F,EE00,83.3,2023
A,YR,Y_LT1,F,EL30,83.3,2012
A,YR,Y_LT1,F,EL30,83.9,2013
A,YR,Y_LT1,F,EL30,83.8,2014
A,YR,Y_LT1,F,EL30,83.5,2015
A,YR,Y_LT1,F,EL30,83.7,2016
A,YR,Y_LT1,F,EL30,83.4,2017
A,YR,Y_LT1,F,EL30,84,2018
A,YR,Y_LT1,F,EL30,83.8,2019
A,YR,Y_LT1,F,EL30,83.8,2020
A,YR,Y_LT1,F,EL30,82.6,2021
A,YR,Y_LT1,F,EL30,83.2,2022
A,YR,Y_LT1,F,EL30,84.2,2023
A,YR,Y_LT1,F,EL41,84,2012
A,YR,Y_LT1,F,EL41,85,2013
A,YR,Y_LT1,F,EL41,84.5,2014
A,YR,Y_LT1,F,EL41,84.4,2015
A,YR,Y_LT1,F,EL41,84.8,2016
A,YR,Y_LT1,F,EL41,85,2017
A,YR,Y_LT1,F,EL41,85.6,2018
A,YR,Y_LT1,F,EL41,85.2,2019
A,YR,Y_LT1,F,EL41,85.2,2020
A,YR,Y_LT1,F,EL41,85.8,2021
A,YR,Y_LT1,F,EL41,84.9,2022
A,YR,Y_LT1,F,EL41,86.2,2023
A,YR,Y_LT1,F,EL42,83.9,2012
A,YR,Y_LT1,F,EL42,84.7,2013
A,YR,Y_LT1,F,EL42,84.2,2014
A,YR,Y_LT1,F,EL42,84,2015
A,YR,Y_LT1,F,EL42,84.4,2016
A,YR,Y_LT1,F,EL42,85,2017
A,YR,Y_LT1,F,EL42,85.1,2018
A,YR,Y_LT1,F,EL42,84.3,2019
A,YR,Y_LT1,F,EL42,84.2,2020
A,YR,Y_LT1,F,EL42,84.3,2021
A,YR,Y_LT1,F,EL42,84.1,2022
A,YR,Y_LT1,F,EL42,84.8,2023
A,YR,Y_LT1,F,EL43,84.1,2012
A,YR,Y_LT1,F,EL43,84.9,2013
A,YR,Y_LT1,F,EL43,84.9,2014
A,YR,Y_LT1,F,EL43,84.4,2015
A,YR,Y_LT1,F,EL43,84.5,2016
A,YR,Y_LT1,F,EL43,84.3,2017
A,YR,Y_LT1,F,EL43,85.1,2018
A,YR,Y_LT1,F,EL43,84.9,2019
A,YR,Y_LT1,F,EL43,84.7,2020
A,YR,Y_LT1,F,EL43,84.3,2021
A,YR,Y_LT1,F,EL43,84.7,2022
A,YR,Y_LT1,F,EL43,84.8,2023
A,YR,Y_LT1,F,EL51,82.4,2012
A,YR,Y_LT1,F,EL51,82.2,2013
A,YR,Y_LT1,F,EL51,83,2014
A,YR,Y_LT1,F,EL51,83.2,2015
A,YR,Y_LT1,F,EL51,83.3,2016
A,YR,Y_LT1,F,EL51,82.7,2017
A,YR,Y_LT1,F,EL51,83.5,2018
A,YR,Y_LT1,F,EL51,83.2,2019
A,YR,Y_LT1,F,EL51,82.4,2020
A,YR,Y_LT1,F,EL51,82,2021
A,YR,Y_LT1,F,EL51,82.5,2022
A,YR,Y_LT1,F,EL51,83.5,2023
A,YR,Y_LT1,F,EL52,83,2012
A,YR,Y_LT1,F,EL52,83.7,2013
A,YR,Y_LT1,F,EL52,83.9,2014
A,YR,Y_LT1,F,EL52,83.5,2015
A,YR,Y_LT1,F,EL52,83.9,2016
A,YR,Y_LT1,F,EL52,83.7,2017
A,YR,Y_LT1,F,EL52,84.3,2018
A,YR,Y_LT1,F,EL52,84,2019
A,YR,Y_LT1,F,EL52,83.1,2020
A,YR,Y_LT1,F,EL52,82.1,2021
A,YR,Y_LT1,F,EL52,82.8,2022
A,YR,Y_LT1,F,EL52,84.2,2023
A,YR,Y_LT1,F,EL53,83.3,2012
A,YR,Y_LT1,F,EL53,83.6,2013
A,YR,Y_LT1,F,EL53,84.7,2014
