nuts2_id,year,pop
MK00,1996,3949600
MK00,1997,3982796
MK00,1998,4004680
MK00,1999,4025410
MK00,2000,4043156
MK00,2001,4062224
MK00,2002,4033302
MK00,2003,4047308
MK00,2004,4059784
MK00,2005,4070392
MK00,2006,4077028
MK00,2007,4083882
MK00,2008,4090354
MK00,2009,4097238
MK00,2010,4105444
MK00,2011,4114568
MK00,2012,4119588
MK00,2013,4124588
MK00,2014,4130820
MK00,2015,4137728
MK00,2016,4141996
MK00,2017,4146966
MK00,2018,4150216
MK00,2019,4153906
MK00,2020,4152174
MK00,2021,4137316
MK00,2022,3674228
MK00,2023,3659908
MKXX,2014,718
MKXX,2015,616
MKXX,2016,560
MKXX,2017,438
MKXX,2018,386
MKXX,2019,358
MKXX,2020,336
MT00,1995,738902
MT00,1996,742830
MT00,1997,747916
MT00,1998,753026
MT00,1999,757036
MT00,2000,760402
MT00,2001,782830
MT00,2002,789282
MT00,2003,794592
MT00,2004,799734
MT00,2005,805336
MT00,2006,809998
MT00,2007,811232
MT00,2008,815664
MT00,2009,821852
MT00,2010,828054
MT00,2011,829978
MT00,2012,835092
MT00,2013,842928
MT00,2014,856312
MT00,2015,877610
MT00,2016,899270
MT00,2017,918750
MT00,2018,949674
MT00,2019,985936
MT00,2020,1029710
MT00,2021,1032250
MT00,2022,1040348
MT00,2023,1084102
NL11,2000,1125292
NL11,2001,1132978
NL11,2002,1140960
NL11,2003,1145994
NL11,2004,1148768
NL11,2005,1150144
NL11,2006,1148084
NL11,2007,1147228
NL11,2008,1146918
NL11,2009,1148184
NL11,2010,1153336
NL11,2011,1158072
NL11,2012,1161750
NL11,2013,1163410
NL11,2014,1165456
NL11,2015,1167884
NL11,2016,1167442
NL11,2017,1167162
NL11,2018,1165888
NL11,2019,1167980
NL11,2020,1171732
NL11,2021,1173874
NL11,2022,1180340
NL11,2023,1192150
NL12,2000,1249000
NL12,2001,1261078
NL12,2002,1272368
NL12,2003,1279574
NL12,2004,1284132
NL12,2005,1285954
NL12,2006,1284460
NL12,2007,1284418
NL12,2008,1286378
NL12,2009,1289622
NL12,2010,1292610
NL12,2011,1294564
NL12,2012,1294428
NL12,2013,1293724
NL12,2014,1292634
NL12,2015,1292514
NL12,2016,1292080
NL12,2017,1293748
NL12,2018,1294536
NL12,2019,1295344
NL12,2020,1299914
NL12,2021,1302870
NL12,2022,1308038
NL12,2023,1319102
NL13,2000,939612
NL13,2001,949012
NL13,2002,957598
NL13,2003,962508
NL13,2004,964830
NL13,2005,966738
NL13,2006,968962
NL13,2007,972394
NL13,2008,976270
NL13,2009,979836
NL13,2010,981962
NL13,2011,982822
NL13,2012,981614
NL13,2013,979836
NL13,2014,977976
NL13,2015,977152
NL13,2016,977258
NL13,2017,983584
NL13,2018,984200
NL13,2019,984334
NL13,2020,987364
NL13,2021,989542
NL13,2022,995486
NL13,2023,1004102
NL21,2000,2155250
NL21,2001,2172560
NL21,2002,2188064
NL21,2003,2201354
NL21,2004,2211024
NL21,2005,2218864
NL21,2006,2227058
NL21,2007,2232748
NL21,2008,2239988
NL21,2009,2250870
NL21,2010,2260690
NL21,2011,2268930
NL21,2012,2275336
NL21,2013,2278700
NL21,2014,2279394
NL21,2015,2281304
NL21,2016,2288560
NL21,2017,2295374
NL21,2018,2303002
NL21,2019,2312862
NL21,2020,2324812
NL21,2021,2333066
NL21,2022,2343820
NL21,2023,2368666
NL22,2000,3838316
NL22,2001,3868628
NL22,2002,3898466
NL22,2003,3920844
NL22,2004,3933858
NL22,2005,3944020
NL22,2006,3951408
NL22,2007,3958118
NL22,2008,3967738
NL22,2009,3982124
NL22,2010,3997872
NL22,2011,4009342
NL22,2012,4021490
NL22,2013,4031582
NL22,2014,4039384
NL22,2015,4053156
NL22,2016,4070702
NL22,2017,4095802
NL22,2018,4120206
NL22,2019,4143944
NL22,2020,4171904
NL22,2021,4193206
NL22,2022,4220944
NL22,2023,4267416
NL23,2000,634412
NL23,2001,657872
NL23,2002,683442
NL23,2003,703360
NL23,2004,719808
NL23,2005,731718
NL23,2006,741312
NL23,2007,748848
NL23,2008,757376
NL23,2009,766898
NL23,2010,775762
NL23,2011,783934
NL23,2012,791050
NL23,2013,796882
NL23,2014,799786
NL23,2015,803582
NL23,2016,808136
NL23,2017,815636
NL23,2018,823340
NL23,2019,833092
NL23,2020,846042
NL23,2021,856452
NL23,2022,869542
NL23,2023,889402
NL31,2000,2215698
NL31,2001,2235994
NL31,2002,2279850
NL31,2003,2304436
NL31,2004,2324516
NL31,2005,2342582
NL31,2006,2360078
NL31,2007,2381208
NL31,2008,2402700
NL31,2009,2421738
NL31,2010,2441820
NL31,2011,2457588
NL31,2012,2474234
NL31,2013,2490588
NL31,2014,2507344
NL31,2015,2527144
NL31,2016,2547226
NL31,2017,2569008
NL31,2018,2590968
NL31,2019,2613824
NL31,2020,2638462
NL31,2021,2722306
NL31,2022,2739746
NL31,2023,2775286
NL32,2000,5036708
NL32,2001,5069198
NL32,2002,5118954
NL32,2003,5146240
NL32,2004,5174530
NL32,2005,5198206
NL32,2006,5213168
NL32,2007,5226140
NL32,2008,5252326
NL32,2009,5292890
NL32,2010,5338168
NL32,2011,5382954
NL32,2012,5419644
NL32,2013,5448600
NL32,2014,5482738
NL32,2015,5523858
NL32,2016,5569708
NL32,2017,5618966
NL32,2018,5662364
NL32,2019,5706718
NL32,2020,5759054
NL32,2021,5776972
NL32,2022,5819654
NL32,2023,5905244
NL33,2000,6795488
NL33,2001,6841400
NL33,2002,6847560
NL33,2003,6879964
NL33,2004,6903884
NL33,2005,6916762
NL33,2006,6917750
NL33,2007,6910194
NL33,2008,6922870
NL33,2009,6963116
NL33,2010,7011222
NL33,2011,7056648
NL33,2012,7104814
NL33,2013,7127870
NL33,2014,7154064
NL33,2015,7200022
NL33,2016,7244606
NL33,2017,7300444
NL33,2018,7362088
NL33,2019,7418278
NL33,2020,7488598
NL33,2021,7452100
NL33,2022,7507888
NL33,2023,7609812
NL34,2000,743732
NL34,2001,749840
NL34,2002,754470
NL34,2003,756696
NL34,2004,758056
NL34,2005,759956
NL34,2006,760372
NL34,2007,760994
NL34,2008,761170
NL34,2009,761968
NL34,2010,762818
NL34,2011,763060
NL34,2012,762814
NL34,2013,762154
NL34,2014,761242
NL34,2015,761452
NL34,2016,762504
NL34,2017,763136
NL34,2018,764608
NL34,2019,766064
NL34,2020,766976
NL34,2021,770800
NL34,2022,773534
NL34,2023,782248
NL41,2000,4712008
NL41,2001,4750232
NL41,2002,4782246
NL41,2003,4800396
NL41,2004,4813988
NL41,2005,4822718
NL41,2006,4831892
NL41,2007,4838084
NL41,2008,4849654
NL41,2009,4869120
NL41,2010,4888316
NL41,2011,4908430
NL41,2012,4927372
NL41,2013,4942022
NL41,2014,4958548
NL41,2015,4977502
NL41,2016,4997498
NL41,2017,5025062
NL41,2018,5056572
NL41,2019,5089612
NL41,2020,5125910
NL41,2021,5147898
NL41,2022,5185748
NL41,2023,5252420
NL42,2000,2282384
NL42,2001,2285358
NL42,2002,2286592
NL42,2003,2283778
NL42,2004,2278670
NL42,2005,2273390
NL42,2006,2263876
NL42,2007,2255610
NL42,2008,2247410
NL42,2009,2245208
NL42,2010,2245402
NL42,2011,2245254
NL42,2012,2246150
NL42,2013,2243782
NL42,2014,2240012
NL42,2015,2235882
NL42,2016,2232520
NL42,2017,2235092
NL42,2018,2234396
NL42,2019,2232274
NL42,2020,2234402
NL42,2021,2231744
NL42,2022,2236604
NL42,2023,2256734
NO01,2000,1949038
NO01,2001,1961428
NO01,2002,1979828
NO01,2003,2001368
NO01,2004,2021008
NO01,2005,2048128
NO01,2006,2079072
NO01,2007,2115588
NO01,2008,2158102
NO01,2009,2206200
NO01,2010,2246718
NO01,2011,2289766
NO01,2012,2339078
NO01,2013,2380730
NO01,2014,2419984
NO01,2015,2465708
NO01,2016,2503374
NO01,2017,2542254
NO01,2018,2574990
NO01,2019,2610244
NO01,2020,2653364
NO02,2000,739608
NO02,2001,742836
NO02,2002,742400
NO02,2003,743726
NO02,2004,744032
NO02,2005,743100
NO02,2006,743430
NO02,2007,743458
NO02,2008,745852
NO02,2009,748718
NO02,2010,751850
NO02,2011,725392
NO02,2012,729358
NO02,2013,731298
NO02,2014,733570
NO02,2015,736716
NO02,2016,737272
NO02,2017,739786
NO02,2018,741988
NO02,2019,742108
NO02,2020,742770
NO02,2021,741206
NO02,2022,742506
NO02,2023,747256
NO03,2000,1725682
NO03,2001,1740980
NO03,2002,1749410
NO03,2003,1761038
NO03,2004,1769206
NO03,2005,1778116
NO03,2006,1787716
NO03,2007,1800304
NO03,2008,1819684
NO03,2009,1839800
NO03,2010,1857704
NO03,2011,1877654
NO03,2012,1899926
NO03,2013,1921306
NO03,2014,1938830
NO03,2015,1953364
NO03,2016,1969528
NO03,2017,1985924
NO03,2018,1999278
NO03,2019,2010140
NO03,2020,2022944
NO04,2000,1262158
NO04,2001,1269634
NO04,2002,1284342
NO04,2003,1294868
NO04,2004,1304698
NO04,2005,1315952
NO04,2006,1327990
NO04,2007,1346054
NO04,2008,1369522
NO04,2009,1392332
NO04,2010,1413646
NO04,2011,1437086
NO04,2012,1457868
NO04,2013,1482568
NO04,2014,1503264
NO04,2015,1524062
NO04,2016,1536358
NO04,2017,1545626
NO04,2018,1554558
NO04,2019,1561796
NO04,2020,1574246
NO05,2000,1571932
NO05,2001,1579424
NO05,2002,1578776
NO05,2003,1586486
NO05,2004,1593702
NO05,2005,1600128
NO05,2006,1608478
NO05,2007,1616580
NO05,2008,1631410
NO05,2009,1649730
NO05,2010,1671034
NO05,2011,1691772
NO05,2012,1710798
NO05,2013,1732478
NO05,2014,1750950
NO05,2015,1768632
NO05,2016,1781438
NO05,2017,1793006
NO05,2018,1799254
NO05,2019,1803378
NO05,2020,1810670
NO06,2000,779920
NO06,2001,784252
NO06,2002,787560
NO06,2003,791596
NO06,2004,796478
NO06,2005,802022
NO06,2006,808194
NO06,2007,815810
NO06,2008,825698
NO06,2009,834874
NO06,2010,844204
NO06,2011,859856
NO06,2012,870138
NO06,2013,881730
NO06,2014,889932
NO06,2015,898772
NO06,2016,906704
NO06,2017,916442
NO06,2018,924708
NO06,2019,931268
NO06,2020,937404
NO06,2021,942248
NO06,2022,948262
NO06,2023,956940
NO07,2000,928656
NO07,2001,928318
NO07,2002,925816
NO07,2003,925422
NO07,2004,925790
NO07,2005,925280
NO07,2006,925558
NO07,2007,924474
NO07,2008,924074
NO07,2009,926850
NO07,2010,931242
NO07,2011,936502
NO07,2012,941514
NO07,2013,949126
NO07,2014,956268
NO07,2015,961480
NO07,2016,963988
NO07,2017,969294
NO07,2018,972002
NO07,2019,972904
NO07,2020,969092
NO07,2021,965026
NO07,2022,963852
NO07,2023,967072
NO08,2011,3404654
NO08,2012,3469790
NO08,2013,3526524
NO08,2014,3578916
NO08,2015,3633426
NO08,2016,3685502
NO08,2017,3732326
NO08,2018,3774396
NO08,2019,3816752
NO08,2020,3869318
NO08,2021,3898788
NO08,2022,3938114
NO08,2023,4002556
NO09,2011,1357704
NO09,2012,1371370
NO09,2013,1384410
NO09,2014,1395948
NO09,2015,1407316
NO09,2016,1418686
NO09,2017,1428982
NO09,2018,1439062
NO09,2019,1445910
NO09,2020,1453254
NO09,2021,1461450
NO09,2022,1471932
NO09,2023,1490304
NO0A,2011,2556502
NO0A,2012,2589570
NO0A,2013,2629462
NO0A,2014,2663478
NO0A,2015,2693894
NO0A,2016,2715818
NO0A,2017,2729804
NO0A,2018,2739082
NO0A,2019,2747482
NO0A,2020,2763322
NO0A,2021,2774020
NO0A,2022,2785874
NO0A,2023,2813840
NO0B,2011,0
NO0B,2012,0
NO0B,2013,0
NO0B,2014,0
NO0B,2015,0
NO0B,2016,0
NO0B,2017,0
NO0B,2018,0
NO0B,2019,0
NO0B,2020,0
NO0B,2022,0
PL21,1995,6359456
PL21,1996,6380372
PL21,1997,6394128
PL21,1998,6413260
PL21,1999,6431770
PL21,2000,6422302
PL21,2001,6444852
PL21,2002,6459234
PL21,2003,6474434
PL21,2004,6505898
PL21,2005,6520402
PL21,2006,6532374
PL21,2007,6542412
PL21,2008,6558072
PL21,2009,6574272
PL21,2010,6561206
PL21,2011,6587102
PL21,2012,6606122
PL21,2013,6620900
PL21,2014,6632194
PL21,2015,6649158
PL21,2016,6660062
PL21,2017,6679606
PL21,2018,6698996
PL21,2019,6721090
PL21,2020,6743912
PL21,2021,6649086
PL21,2022,6641924
PL21,2023,6638610
PL22,1995,9835392
PL22,1996,9815860
PL22,1997,9805826
PL22,1998,9788460
PL22,1999,9764896
PL22,2000,9567140
PL22,2001,9531314
PL22,2002,9496934
PL22,2003,9463066
PL22,2004,9429964
PL22,2005,9401542
PL22,2006,9371550
PL22,2007,9338274
PL22,2008,9308230
PL22,2009,9291330
PL22,2010,9181260
PL22,2011,9171516
PL22,2012,9152970
PL22,2013,9132078
PL22,2014,9096354
PL22,2015,9071410
PL22,2016,9041134
PL22,2017,9021056
PL22,2018,9001726
PL22,2019,8977996
PL22,2020,8950920
PL22,2021,8620402
PL22,2022,8547670
PL22,2023,8490566
PL41,1995,6649644
PL41,1996,6663882
PL41,1997,6679514
PL41,1998,6692090
PL41,1999,6702844
PL41,2000,6679498
PL41,2001,6690632
PL41,2002,6700874
PL41,2003,6710558
PL41,2004,6719864
PL41,2005,6730566
PL41,2006,6744834
PL41,2007,6757004
PL41,2008,6773764
PL41,2009,6795234
PL41,2010,6821442
PL41,2011,6845410
PL41,2012,6861404
PL41,2013,6875502
PL41,2014,6882880
PL41,2015,6895378
PL41,2016,6901932
PL41,2017,6914946
PL41,2018,6931210
PL41,2019,6946344
PL41,2020,6959050
PL41,2021,6910768
PL41,2022,6899748
PL41,2023,6888456
PL42,1995,3433400
PL42,1996,3441564
PL42,1997,3451512
PL42,1998,3459696
PL42,1999,3463608
PL42,2000,3393850
PL42,2001,3395870
PL42,2002,3396804
PL42,2003,3395436
PL42,2004,3392146
PL42,2005,3389730
PL42,2006,3388356
PL42,2007,3385676
PL42,2008,3384542
PL42,2009,3385914
PL42,2010,3393970
PL42,2011,3394332
PL42,2012,3391644
PL42,2013,3389120
PL42,2014,3382800
PL42,2015,3376972
PL42,2016,3368050
PL42,2017,3362492
PL42,2018,3357746
PL42,2019,3351004
PL42,2020,3343210
PL42,2021,3220102
PL42,2022,3196518
PL42,2023,3178098
PL43,1995,2024090
PL43,1996,2029182
PL43,1997,2035192
PL43,1998,2040690
PL43,1999,2045042
PL43,2000,2015934
PL43,2001,2016944
PL43,2002,2017966
PL43,2003,2016392
PL43,2004,2017572
PL43,2005,2018336
PL43,2006,2018396
PL43,2007,2017040
PL43,2008,2016962
PL43,2009,2017924
PL43,2010,2019210
PL43,2011,2021400
PL43,2012,2020842
PL43,2013,2021164
PL43,2014,2017128
PL43,2015,2014884
PL43,2016,2010318
PL43,2017,2009784
PL43,2018,2008254
PL43,2019,2006620
PL43,2020,2002822
PL43,2021,1931750
PL43,2022,1916562
PL43,2023,1905586
PL51,1995,5976654
PL51,1996,5976556
PL51,1997,5973768
PL51,1998,5970762
PL51,1999,5964256
PL51,2000,5834278
PL51,2001,5824390
PL51,2002,5819244
PL51,2003,5809388
PL51,2004,5796626
PL51,2005,5786110
PL51,2006,5776464
PL51,2007,5764634
PL51,2008,5756820
PL51,2009,5754118
PL51,2010,5753018
PL51,2011,5756206
PL51,2012,5753710
PL51,2013,5750360
PL51,2014,5739158
PL51,2015,5736676
PL51,2016,5729248
PL51,2017,5732436
PL51,2018,5730716
PL51,2019,5730144
PL51,2020,5729618
PL51,2021,5667114
PL51,2022,5644458
PL51,2023,5627838
PL52,1995,2190796
PL52,1996,2186344
PL52,1997,2185048
PL52,1998,2182154
PL52,1999,2179172
PL52,2000,2148410
PL52,2001,2141196
PL52,2002,2132876
PL52,2003,2122018
PL52,2004,2111334
PL52,2005,2103062
PL52,2006,2094814
PL52,2007,2083882
PL52,2008,2074176
PL52,2009,2066080
PL52,2010,1950566
PL52,2011,1945972
PL52,2012,1939082
PL52,2013,1932334
PL52,2014,1920452
PL52,2015,1913826
PL52,2016,1905114
PL52,2017,1901420
PL52,2018,1897616
PL52,2019,1892076
PL52,2020,1884466
PL52,2021,1820604
PL52,2022,1804888
PL52,2023,1792740
PL61,1995,4180662
PL61,1996,4185954
PL61,1997,4191638
PL61,1998,4196036
PL61,1999,4200212
PL61,2000,4137728
PL61,2001,4135634
PL61,2002,4139494
PL61,2003,4138332
PL61,2004,4136284
PL61,2005,4136516
PL61,2006,4136506
PL61,2007,4132742
PL61,2008,4132272
PL61,2009,4135836
PL61,2010,4148978
PL61,2011,4150258
PL61,2012,4148796
PL61,2013,4145310
PL61,2014,4136834
PL61,2015,4131692
PL61,2016,4124012
PL61,2017,4121150
PL61,2018,4119496
PL61,2019,4110866
PL61,2020,4101952
PL61,2021,3938232
PL61,2022,3909556
PL61,2023,3886394
PL62,1995,2898242
PL62,1996,2904846
PL62,1997,2913448
PL62,1998,2920864
PL62,1999,2927040
PL62,2000,2849544
PL62,2001,2855016
PL62,2002,2856938
PL62,2003,2856898
PL62,2004,2857770
PL62,2005,2857428
PL62,2006,2857202
PL62,2007,2853766
PL62,2008,2852310
PL62,2009,2854146
PL62,2010,2856992
PL62,2011,2857240
PL62,2012,2854324
PL62,2013,2851794
PL62,2014,2842528
PL62,2015,2837082
PL62,2016,2829468
PL62,2017,2821282
PL62,2018,2816830
PL62,2019,2808882
PL62,2020,2798076
PL62,2021,2645722
PL62,2022,2623686
PL62,2023,2606760
PL63,1995,4316038
PL63,1996,4331368
PL63,1997,4345080
PL63,1998,4358208
PL63,1999,4371346
PL63,2000,4332460
PL63,2001,4344568
PL63,2002,4356674
PL63,2003,4367272
PL63,2004,4377836
PL63,2005,4388082
PL63,2006,4398086
PL63,2007,4407190
PL63,2008,4421840
PL63,2009,4439024
PL63,2010,4469910
PL63,2011,4491136
PL63,2012,4506096
PL63,2013,4518970
PL63,2014,4529634
PL63,2015,4543118
PL63,2016,4554118
PL63,2017,4571600
PL63,2018,4589852
PL63,2019,4610154
PL63,2020,4632270
PL63,2021,4591332
PL63,2022,4591020
PL63,2023,4591490
PL71,2014,4997722
PL71,2015,4979688
PL71,2016,4958700
PL71,2017,4943240
PL71,2018,4924896
PL71,2019,4906334
PL71,2020,4885370
PL71,2021,4761898
PL71,2022,4718934
PL71,2023,4686042
PL72,2014,2506082
PL72,2015,2495902
PL72,2016,2483790
PL72,2017,2475036
PL72,2018,2464032
PL72,2019,2452486
PL72,2020,2437486
PL72,2021,2308986
PL72,2022,2285436
PL72,2023,2266194
PL81,2014,4268826
PL81,2015,4252620
PL81,2016,4237056
PL81,2017,4225574
PL81,2018,4210884
PL81,2019,4194588
PL81,2020,4176584
PL81,2021,3962360
PL81,2022,3924152
PL81,2023,3896800
PL82,2014,4167092
PL82,2015,4168528
PL82,2016,4166992
PL82,2017,4169444
PL82,2018,4171754
PL82,2019,4172270
PL82,2020,4168894
PL82,2021,3958594
PL82,2022,3937232
PL82,2023,3924664
PL84,2014,2330894
PL84,2015,2324738
PL84,2016,2317890
PL84,2017,2313894
PL84,2018,2309712
PL84,2019,2304148
PL84,2020,2298778
PL84,2021,2195042
PL84,2022,2178770
PL84,2023,2167708
PL91,2014,5874280
PL91,2015,5920116
PL91,2016,5959884
PL91,2017,6004556
PL91,2018,6050068
PL91,2019,6106208
PL91,2020,6164798
PL91,2021,6485780
PL91,2022,6513586
PL91,2023,6539020
PL92,2014,4710854
PL92,2015,4699440
PL92,2016,4686650
PL92,2017,4678412
PL92,2018,4669586
PL92,2019,4654414
PL92,2020,4638070
PL92,2021,4478942
PL92,2022,4445382
PL92,2023,4420506
PT11,1995,7102898
PT11,1996,7138038
PT11,1997,7175678
PT11,1998,7216696
PT11,1999,7259500
PT11,2000,7304220
PT11,2001,7359482
PT11,2002,7392666
PT11,2003,7416588
PT11,2004,7427480
PT11,2005,7433740
PT11,2006,7436122
PT11,2007,7439796
PT11,2008,7439546
PT11,2009,7425108
PT11,2010,7411960
PT11,2011,7387170
PT11,2012,7367742
PT11,2013,7325768
PT11,2014,7281602
PT11,2015,7237614
PT11,2016,7211582
PT11,2017,7193180
PT11,2018,7184802
PT11,2019,7183260
PT11,2020,7200084
PT11,2021,7202868
PT11,2022,7219956
PT11,2023,7280588
PT15,1995,714990
PT15,1996,723854
PT15,1997,733992
PT15,1998,745596
PT15,1999,757342
PT15,2000,770596
PT15,2001,786284
PT15,2002,801874
PT15,2003,816058
PT15,2004,827222
PT15,2005,837060
PT15,2006,847078
PT15,2007,857596
PT15,2008,869112
PT15,2009,880176
PT15,2010,891648
PT15,2011,902608
PT15,2012,904642
PT15,2013,902156
PT15,2014,899904
PT15,2015,899930
PT15,2016,903358
PT15,2017,906600
PT15,2018,912226
PT15,2019,919194
PT15,2020,931220
PT15,2021,939784
PT15,2022,939966
PT15,2023,957236
PT16,1995,4564822
PT16,1996,4578924
PT16,1997,4594556
PT16,1998,4613904
PT16,1999,4633748
PT16,2000,4657372
PT16,2001,4689342
PT16,2002,4703304
PT16,2003,4710608
PT16,2004,4708698
PT16,2005,4705782
PT16,2006,4700300
PT16,2007,4696616
PT16,2008,4691962
PT16,2009,4683614
PT16,2010,4675574
PT16,2011,4663284
PT16,2012,4659174
PT16,2013,4621656
PT16,2014,4581350
PT16,2015,4545034
PT16,2016,4519176
PT16,2017,4492406
PT16,2018,4470010
PT16,2019,4452376
PT16,2020,4459916
PT16,2021,4479372
PT16,2022,4505296
PT16,2023,4529912
PT17,1995,5103742
PT17,1996,5122050
PT17,1997,5145314
PT17,1998,5175208
PT17,1999,5207730
PT17,2000,5249022
PT17,2001,5303458
PT17,2002,5357390
PT17,2003,5404586
PT17,2004,5438466
PT17,2005,5464880
PT17,2006,5491246
PT17,2007,5519002
PT17,2008,5551350
PT17,2009,5584210
PT17,2010,5616410
PT17,2011,5645522
PT17,2012,5646658
PT17,2013,5640184
PT17,2014,5631334
PT17,2015,5641532
PT17,2016,5658816
PT17,2017,5673812
PT17,2018,5698170
PT17,2019,5718844
PT17,2020,5769600
PT17,2021,5769390
PT17,2022,5767290
PT17,2023,5843128
PT18,1995,1558342
PT18,1996,1555632
PT18,1997,1552558
PT18,1998,1551056
PT18,1999,1549828
PT18,2000,1549670
PT18,2001,1551908
PT18,2002,1552992
PT18,2003,1552262
PT18,2004,1548552
PT18,2005,1546268
PT18,2006,1541738
PT18,2007,1538666
PT18,2008,1535070
PT18,2009,1529304
PT18,2010,1524136
PT18,2011,1517414
PT18,2012,1510706
PT18,2013,1495866
PT18,2014,1479826
PT18,2015,1464356
PT18,2016,1451828
PT18,2017,1438116
PT18,2018,1426250
PT18,2019,1416868
PT18,2020,1414318
PT18,2021,1418148
PT18,2022,1426752
PT18,2023,1433988
PT19,2023,3344534
PT1A,2023,4195484
PT1B,2023,1647644
PT1C,2023,945470
PT1D,2023,1673896
PT20,1995,479514
PT20,1996,479572
PT20,1997,479870
PT20,1998,479986
PT20,1999,480578
PT20,2000,481518
PT20,2001,482774
PT20,2002,485088
PT20,2003,486606
PT20,2004,487832
PT20,2005,488982
PT20,2006,490236
PT20,2007,491342
PT20,2008,492746
PT20,2009,493340
PT20,2010,493800
PT20,2011,493514
PT20,2012,494190
PT20,2013,492848
PT20,2014,490672
PT20,2015,486542
PT20,2016,483306
PT20,2017,480216
PT20,2018,477928
PT20,2019,475656
PT20,2020,474226
PT20,2021,475232
PT20,2022,477588
PT20,2023,480250
PT30,1995,493010
PT30,1996,489316
PT30,1997,486424
PT30,1998,485070
PT30,1999,484542
PT30,2000,485646
PT30,2001,488300
PT30,2002,496024
PT30,2003,502476
PT30,2004,507850
PT30,2005,512632
PT30,2006,517256
PT30,2007,522158
PT30,2008,526892
PT30,2009,530276
PT30,2010,533430
PT30,2011,535930
PT30,2012,534788
PT30,2013,529300
PT30,2014,523496
PT30,2015,515234
PT30,2016,509042
PT30,2017,504626
PT30,2018,502154
PT30,2019,500794
PT30,2020,501426
PT30,2021,503800
PT30,2022,505386
PT30,2023,508140
RO11,1995,5777612
RO11,1996,5759268
RO11,1997,5738094
RO11,1998,5721122
RO11,1999,5708236
RO11,2000,5699964
RO11,2001,5688860
RO11,2002,5525130
RO11,2003,5500812
RO11,2004,5486562
RO11,2005,5485352
RO11,2006,5458362
RO11,2007,5458512
RO11,2008,5448352
RO11,2009,5442936
RO11,2010,5439438
RO11,2011,5435064
RO11,2012,5197754
RO11,2013,5189646
RO11,2014,5180440
RO11,2015,5171086
RO11,2016,5153134
RO11,2017,5136564
RO11,2018,5121008
RO11,2019,5104224
RO11,2020,5094858
RO11,2021,5074034
RO11,2022,5047098
RO11,2023,5063826
RO12,1995,5369002
RO12,1996,5344086
RO12,1997,5327786
RO12,1998,5317828
RO12,1999,5303626
RO12,2000,5288230
RO12,2001,5284950
RO12,2002,5102468
RO12,2003,5096662
RO12,2004,5087024
RO12,2005,5066842
RO12,2006,5068756
RO12,2007,5048352
RO12,2008,5049256
RO12,2009,5052124
RO12,2010,5048836
RO12,2011,5045384
RO12,2012,4721156
RO12,2013,4718810
RO12,2014,4710624
RO12,2015,4700294
RO12,2016,4683928
RO12,2017,4665570
RO12,2018,4650742
RO12,2019,4636544
RO12,2020,4629652
RO12,2021,4605666
RO12,2022,4546688
RO12,2023,4561712
RO21,1995,7561306
RO21,1996,7580972
RO21,1997,7574056
RO21,1998,7587702
RO21,1999,7616546
RO21,2000,7640202
RO21,2001,7662432
RO21,2002,7487900
RO21,2003,7492660
RO21,2004,7485736
RO21,2005,7471024
RO21,2006,7469892
RO21,2007,7455820
RO21,2008,7445106
RO21,2009,7435242
RO21,2010,7424792
RO21,2011,7406566
RO21,2012,6588408
RO21,2013,6557596
RO21,2014,6546734
RO21,2015,6539196
RO21,2016,6513468
RO21,2017,6479080
RO21,2018,6445464
RO21,2019,6397128
RO21,2020,6368430
RO21,2021,6326930
RO21,2022,6443638
RO21,2023,6448426
RO22,1995,5915414
RO22,1996,5908400
RO22,1997,5895128
RO22,1998,5886424
RO22,1999,5880936
RO22,2000,5872438
RO22,2001,5869780
RO22,2002,5744014
RO22,2003,5726812
RO22,2004,5710088
RO22,2005,5699918
RO22,2006,5687248
RO22,2007,5668670
RO22,2008,5651512
RO22,2009,5636692
RO22,2010,5622436
RO22,2011,5605064
RO22,2012,5077898
RO22,2013,5046708
RO22,2014,5018188
RO22,2015,4984704
RO22,2016,4939736
RO22,2017,4894540
RO22,2018,4846118
RO22,2019,4792342
RO22,2020,4754202
RO22,2021,4703272
RO22,2022,4723248
RO22,2023,4706324
RO31,1995,7064396
RO31,1996,7043008
RO31,1997,7009996
RO31,1998,6985874
RO31,1999,6963422
RO31,2000,6942644
RO31,2001,6934750
RO31,2002,6767146
RO31,2003,6737230
RO31,2004,6700496
RO31,2005,6676390
RO31,2006,6642784
RO31,2007,6609680
RO31,2008,6584072
RO31,2009,6559572
RO31,2010,6534540
RO31,2011,6507424
RO31,2012,6257598
RO31,2013,6216300
RO31,2014,6170190
RO31,2015,6122572
RO31,2016,6063110
RO31,2017,6006788
RO31,2018,5930830
RO31,2019,5859664
RO31,2020,5802752
RO31,2021,5737988
RO31,2022,5709618
RO31,2023,5682278
RO32,1995,4674586
RO32,1996,4641848
RO32,1997,4615400
RO32,1998,4596844
RO32,1999,4579380
RO32,2000,4571088
RO32,2001,4545944
RO32,2002,4427564
RO32,2003,4416300
RO32,2004,4416508
RO32,2005,4419536
RO32,2006,4431402
RO32,2007,4464324
RO32,2008,4484004
RO32,2009,4506186
RO32,2010,4523396
RO32,2011,4534838
RO32,2012,4558290
RO32,2013,4564488
RO32,2014,4565936
RO32,2015,4568400
RO32,2016,4576406
RO32,2017,4574416
RO32,2018,4604582
