nuts2_id,year,sex,pop
ITH2,2018,F,541966
ITH2,2019,F,543721
ITH2,2020,F,545425
ITH2,2021,F,542166
ITH2,2022,F,540958
ITH2,2023,F,542996
ITH3,2000,F,4485059
ITH3,2001,F,4508580
ITH3,2002,F,4527599
ITH3,2003,F,4562491
ITH3,2004,F,4622493
ITH3,2005,F,4674934
ITH3,2006,F,4709768
ITH3,2007,F,4739367
ITH3,2008,F,4796062
ITH3,2009,F,4844339
ITH3,2010,F,4863372
ITH3,2011,F,4879606
ITH3,2012,F,4887328
ITH3,2013,F,4901415
ITH3,2014,F,4905712
ITH3,2015,F,4902694
ITH3,2016,F,4890648
ITH3,2017,F,4883373
ITH3,2018,F,4880936
ITH3,2019,F,4884590
ITH3,2020,F,4879133
ITH3,2021,F,4869830
ITH3,2022,F,4847745
ITH3,2023,F,4849553
ITH4,2000,F,1178264
ITH4,2001,F,1181238
ITH4,2002,F,1184713
ITH4,2003,F,1190100
ITH4,2004,F,1196333
ITH4,2005,F,1201350
ITH4,2006,F,1203848
ITH4,2007,F,1208130
ITH4,2008,F,1217059
ITH4,2009,F,1224653
ITH4,2010,F,1225910
ITH4,2011,F,1225361
ITH4,2012,F,1223642
ITH4,2013,F,1224987
ITH4,2014,F,1224984
ITH4,2015,F,1221664
ITH4,2016,F,1216208
ITH4,2017,F,1212809
ITH4,2018,F,1211155
ITH4,2019,F,1210414
ITH4,2020,F,1206216
ITH4,2021,F,1201510
ITH4,2022,F,1194647
ITH4,2023,F,1194248
ITH5,2001,F,3983566
ITH5,2002,F,4003078
ITH5,2003,F,4034435
ITH5,2004,F,4080856
ITH5,2005,F,4129525
ITH5,2006,F,4162981
ITH5,2007,F,4194959
ITH5,2008,F,4246741
ITH5,2009,F,4305949
ITH5,2010,F,4340491
ITH5,2011,F,4371595
ITH5,2012,F,4391314
ITH5,2013,F,4415458
ITH5,2014,F,4432241
ITH5,2015,F,4434377
ITH5,2016,F,4435480
ITH5,2017,F,4439768
ITH5,2018,F,4445920
ITH5,2019,F,4459453
ITH5,2020,F,4464119
ITH5,2021,F,4438937
ITH5,2022,F,4425366
ITH5,2023,F,4437578
ITI1,2000,F,3491580
ITI1,2001,F,3494857
ITI1,2002,F,3499109
ITI1,2003,F,3513273
ITI1,2004,F,3543673
ITI1,2005,F,3574966
ITI1,2006,F,3593492
ITI1,2007,F,3610980
ITI1,2008,F,3650182
ITI1,2009,F,3683362
ITI1,2010,F,3706592
ITI1,2011,F,3726263
ITI1,2012,F,3733535
ITI1,2013,F,3743537
ITI1,2014,F,3744293
ITI1,2015,F,3739044
ITI1,2016,F,3726422
ITI1,2017,F,3721391
ITI1,2018,F,3712048
ITI1,2019,F,3701343
ITI1,2020,F,3692555
ITI1,2021,F,3692865
ITI1,2022,F,3663191
ITI1,2023,F,3661981
ITI2,2000,F,820844
ITI2,2001,F,824187
ITI2,2002,F,826176
ITI2,2003,F,830936
ITI2,2004,F,841789
ITI2,2005,F,849774
ITI2,2006,F,855555
ITI2,2007,F,858807
ITI2,2008,F,870298
ITI2,2009,F,879640
ITI2,2010,F,884937
ITI2,2011,F,889450
ITI2,2012,F,890407
ITI2,2013,F,892742
ITI2,2014,F,892099
ITI2,2015,F,888288
ITI2,2016,F,884092
ITI2,2017,F,880992
ITI2,2018,F,876477
ITI2,2019,F,873744
ITI2,2020,F,870165
ITI2,2021,F,865452
ITI2,2022,F,858812
ITI2,2023,F,856407
ITI3,2001,F,1446785
ITI3,2002,F,1453413
ITI3,2003,F,1464080
ITI3,2004,F,1481118
ITI3,2005,F,1493103
ITI3,2006,F,1501891
ITI3,2007,F,1507981
ITI3,2008,F,1525274
ITI3,2009,F,1541254
ITI3,2010,F,1546800
ITI3,2011,F,1549616
ITI3,2012,F,1550010
ITI3,2013,F,1551668
ITI3,2014,F,1549478
ITI3,2015,F,1545869
ITI3,2016,F,1538442
ITI3,2017,F,1532460
ITI3,2018,F,1526331
ITI3,2019,F,1520321
ITI3,2020,F,1512672
ITI3,2021,F,1498236
ITI3,2022,F,1487150
ITI3,2023,F,1484298
ITI4,2000,F,5119323
ITI4,2001,F,5116344
ITI4,2002,F,5117783
ITI4,2003,F,5139164
ITI4,2004,F,5186338
ITI4,2005,F,5240603
ITI4,2006,F,5277353
ITI4,2007,F,5322929
ITI4,2008,F,5394010
ITI4,2009,F,5461999
ITI4,2010,F,5516026
ITI4,2011,F,5563046
ITI4,2012,F,5605706
ITI4,2013,F,5678764
ITI4,2014,F,5723955
ITI4,2015,F,5744899
ITI4,2016,F,5761508
ITI4,2017,F,5774092
ITI4,2018,F,5774606
ITI4,2019,F,5773076
ITI4,2020,F,5755700
ITI4,2021,F,5730399
ITI4,2022,F,5714882
ITI4,2023,F,5720536
LI00,1995,F,30629
LI00,1996,F,30923
LI00,1997,F,31143
LI00,1998,F,31320
LI00,1999,F,32015
LI00,2000,F,32426
LI00,2001,F,32863
LI00,2002,F,33525
LI00,2003,F,33863
LI00,2004,F,34294
LI00,2005,F,34600
LI00,2006,F,34905
LI00,2007,F,35168
LI00,2008,F,35356
LI00,2009,F,35589
LI00,2010,F,35894
LI00,2011,F,36149
LI00,2012,F,36475
LI00,2013,F,36838
LI00,2014,F,37129
LI00,2015,F,37366
LI00,2016,F,37622
LI00,2017,F,37810
LI00,2018,F,38114
LI00,2019,F,38378
LI00,2020,F,38747
LI00,2021,F,39055
LI00,2022,F,39308
LI00,2023,F,39677
LT01,2001,F,850668
LT01,2002,F,845292
LT01,2003,F,843320
LT01,2004,F,841748
LT01,2005,F,838556
LT01,2006,F,831237
LT01,2007,F,828191
LT01,2008,F,826306
LT01,2009,F,826445
LT01,2010,F,824193
LT01,2011,F,811515
LT01,2012,F,805915
LT01,2013,F,803673
LT01,2014,F,800631
LT01,2015,F,799539
LT01,2016,F,796455
LT01,2017,F,795088
LT01,2018,F,795134
LT01,2019,F,798101
LT01,2020,F,804348
LT01,2021,F,810797
LT01,2022,F,817950
LT01,2023,F,848724
LT02,2001,F,2636330
LT02,2002,F,2609345
LT02,2003,F,2588177
LT02,2004,F,2557181
LT02,2005,F,2516664
LT02,2006,F,2458598
LT02,2007,F,2421792
LT02,2008,F,2386299
LT02,2009,F,2357411
LT02,2010,F,2317783
LT02,2011,F,2241073
LT02,2012,F,2197726
LT02,2013,F,2170964
LT02,2014,F,2147231
LT02,2015,F,2127105
LT02,2016,F,2099118
LT02,2017,F,2063989
LT02,2018,F,2031066
LT02,2019,F,2014099
LT02,2020,F,2005629
LT02,2021,F,1999964
LT02,2022,F,1988048
LT02,2023,F,2008555
LU00,1995,F,405650
LU00,1996,F,411600
LU00,1997,F,416850
LU00,1998,F,422050
LU00,1999,F,427350
LU00,2000,F,433600
LU00,2001,F,439000
LU00,2002,F,444050
LU00,2003,F,448300
LU00,2004,F,454960
LU00,2005,F,461230
LU00,2006,F,469086
LU00,2007,F,476187
LU00,2008,F,483799
LU00,2009,F,493500
LU00,2010,F,502066
LU00,2011,F,511840
LU00,2012,F,524853
LU00,2013,F,537039
LU00,2014,F,549680
LU00,2015,F,562958
LU00,2016,F,576249
LU00,2017,F,590667
LU00,2018,F,602005
LU00,2019,F,613894
LU00,2020,F,626108
LU00,2021,F,634730
LU00,2022,F,645397
LU00,2023,F,660809
LV00,2000,F,2381715
LV00,2001,F,2353384
LV00,2002,F,2320956
LV00,2003,F,2299390
LV00,2004,F,2276520
LV00,2005,F,2249724
LV00,2006,F,2227874
LV00,2007,F,2208840
LV00,2008,F,2191810
LV00,2009,F,2162834
LV00,2010,F,2120504
LV00,2011,F,2074605
LV00,2012,F,2044813
LV00,2013,F,2023825
LV00,2014,F,2001468
LV00,2015,F,1986096
LV00,2016,F,1968957
LV00,2017,F,1950116
LV00,2018,F,1934379
LV00,2019,F,1919968
LV00,2020,F,1907675
LV00,2021,F,1893223
LV00,2022,F,1875757
LV00,2023,F,1883008
ME00,2000,F,603152
ME00,2001,F,605988
ME00,2002,F,608460
ME00,2003,F,610510
ME00,2004,F,612214
ME00,2005,F,613420
ME00,2006,F,613109
ME00,2007,F,614624
ME00,2008,F,615543
ME00,2009,F,617157
ME00,2010,F,619001
ME00,2011,F,619850
ME00,2012,F,620308
ME00,2013,F,620893
ME00,2014,F,621521
ME00,2015,F,622099
ME00,2016,F,622218
ME00,2017,F,622387
ME00,2018,F,622359
ME00,2019,F,622182
ME00,2020,F,621873
ME00,2021,F,620739
ME00,2022,F,617683
ME00,2023,F,616695
MK00,1995,F,1957265
MK00,1996,F,1974800
MK00,1997,F,1991398
MK00,1998,F,2002340
MK00,1999,F,2012705
MK00,2000,F,2021578
MK00,2001,F,2031112
MK00,2002,F,2016651
MK00,2003,F,2023654
MK00,2004,F,2029892
MK00,2005,F,2035196
MK00,2006,F,2038514
MK00,2007,F,2041941
MK00,2008,F,2045177
MK00,2009,F,2048619
MK00,2010,F,2052722
MK00,2011,F,2057284
MK00,2012,F,2059794
MK00,2013,F,2062294
MK00,2014,F,2065410
MK00,2015,F,2068864
MK00,2016,F,2070998
MK00,2017,F,2073483
MK00,2018,F,2075108
MK00,2019,F,2076953
MK00,2020,F,2076087
MK00,2021,F,2068658
MK00,2022,F,1837114
MK00,2023,F,1829954
MKXX,2014,F,359
MKXX,2015,F,308
MKXX,2016,F,280
MKXX,2017,F,219
MKXX,2018,F,193
MKXX,2019,F,179
MKXX,2020,F,168
MT00,1995,F,369451
MT00,1996,F,371415
MT00,1997,F,373958
MT00,1998,F,376513
MT00,1999,F,378518
MT00,2000,F,380201
MT00,2001,F,391415
MT00,2002,F,394641
MT00,2003,F,397296
MT00,2004,F,399867
MT00,2005,F,402668
MT00,2006,F,404999
MT00,2007,F,405616
MT00,2008,F,407832
MT00,2009,F,410926
MT00,2010,F,414027
MT00,2011,F,414989
MT00,2012,F,417546
MT00,2013,F,421464
MT00,2014,F,428156
MT00,2015,F,438805
MT00,2016,F,449635
MT00,2017,F,459375
MT00,2018,F,474837
MT00,2019,F,492968
MT00,2020,F,514855
MT00,2021,F,516125
MT00,2022,F,520174
MT00,2023,F,542051
NL11,2000,F,562646
NL11,2001,F,566489
NL11,2002,F,570480
NL11,2003,F,572997
NL11,2004,F,574384
NL11,2005,F,575072
NL11,2006,F,574042
NL11,2007,F,573614
NL11,2008,F,573459
NL11,2009,F,574092
NL11,2010,F,576668
NL11,2011,F,579036
NL11,2012,F,580875
NL11,2013,F,581705
NL11,2014,F,582728
NL11,2015,F,583942
NL11,2016,F,583721
NL11,2017,F,583581
NL11,2018,F,582944
NL11,2019,F,583990
NL11,2020,F,585866
NL11,2021,F,586937
NL11,2022,F,590170
NL11,2023,F,596075
NL12,2000,F,624500
NL12,2001,F,630539
NL12,2002,F,636184
NL12,2003,F,639787
NL12,2004,F,642066
NL12,2005,F,642977
NL12,2006,F,642230
NL12,2007,F,642209
NL12,2008,F,643189
NL12,2009,F,644811
NL12,2010,F,646305
NL12,2011,F,647282
NL12,2012,F,647214
NL12,2013,F,646862
NL12,2014,F,646317
NL12,2015,F,646257
NL12,2016,F,646040
NL12,2017,F,646874
NL12,2018,F,647268
NL12,2019,F,647672
NL12,2020,F,649957
NL12,2021,F,651435
NL12,2022,F,654019
NL12,2023,F,659551
NL13,2000,F,469806
NL13,2001,F,474506
NL13,2002,F,478799
NL13,2003,F,481254
NL13,2004,F,482415
NL13,2005,F,483369
NL13,2006,F,484481
NL13,2007,F,486197
NL13,2008,F,488135
NL13,2009,F,489918
NL13,2010,F,490981
NL13,2011,F,491411
NL13,2012,F,490807
NL13,2013,F,489918
NL13,2014,F,488988
NL13,2015,F,488576
NL13,2016,F,488629
NL13,2017,F,491792
NL13,2018,F,492100
NL13,2019,F,492167
NL13,2020,F,493682
NL13,2021,F,494771
NL13,2022,F,497743
NL13,2023,F,502051
NL21,2000,F,1077625
NL21,2001,F,1086280
NL21,2002,F,1094032
NL21,2003,F,1100677
NL21,2004,F,1105512
NL21,2005,F,1109432
NL21,2006,F,1113529
NL21,2007,F,1116374
NL21,2008,F,1119994
NL21,2009,F,1125435
NL21,2010,F,1130345
NL21,2011,F,1134465
NL21,2012,F,1137668
NL21,2013,F,1139350
NL21,2014,F,1139697
NL21,2015,F,1140652
NL21,2016,F,1144280
NL21,2017,F,1147687
NL21,2018,F,1151501
NL21,2019,F,1156431
NL21,2020,F,1162406
NL21,2021,F,1166533
NL21,2022,F,1171910
NL21,2023,F,1184333
NL22,2000,F,1919158
NL22,2001,F,1934314
NL22,2002,F,1949233
NL22,2003,F,1960422
NL22,2004,F,1966929
NL22,2005,F,1972010
NL22,2006,F,1975704
NL22,2007,F,1979059
NL22,2008,F,1983869
NL22,2009,F,1991062
NL22,2010,F,1998936
NL22,2011,F,2004671
NL22,2012,F,2010745
NL22,2013,F,2015791
NL22,2014,F,2019692
NL22,2015,F,2026578
NL22,2016,F,2035351
NL22,2017,F,2047901
NL22,2018,F,2060103
NL22,2019,F,2071972
NL22,2020,F,2085952
NL22,2021,F,2096603
NL22,2022,F,2110472
NL22,2023,F,2133708
NL23,2000,F,317206
NL23,2001,F,328936
NL23,2002,F,341721
NL23,2003,F,351680
NL23,2004,F,359904
NL23,2005,F,365859
NL23,2006,F,370656
NL23,2007,F,374424
NL23,2008,F,378688
NL23,2009,F,383449
NL23,2010,F,387881
NL23,2011,F,391967
NL23,2012,F,395525
NL23,2013,F,398441
NL23,2014,F,399893
NL23,2015,F,401791
NL23,2016,F,404068
NL23,2017,F,407818
NL23,2018,F,411670
NL23,2019,F,416546
NL23,2020,F,423021
NL23,2021,F,428226
NL23,2022,F,434771
NL23,2023,F,444701
NL31,2000,F,1107849
NL31,2001,F,1117997
NL31,2002,F,1139925
NL31,2003,F,1152218
NL31,2004,F,1162258
NL31,2005,F,1171291
NL31,2006,F,1180039
NL31,2007,F,1190604
NL31,2008,F,1201350
NL31,2009,F,1210869
NL31,2010,F,1220910
NL31,2011,F,1228794
NL31,2012,F,1237117
NL31,2013,F,1245294
NL31,2014,F,1253672
NL31,2015,F,1263572
NL31,2016,F,1273613
NL31,2017,F,1284504
NL31,2018,F,1295484
NL31,2019,F,1306912
NL31,2020,F,1319231
NL31,2021,F,1361153
NL31,2022,F,1369873
NL31,2023,F,1387643
NL32,2000,F,2518354
NL32,2001,F,2534599
NL32,2002,F,2559477
NL32,2003,F,2573120
NL32,2004,F,2587265
NL32,2005,F,2599103
NL32,2006,F,2606584
NL32,2007,F,2613070
NL32,2008,F,2626163
NL32,2009,F,2646445
NL32,2010,F,2669084
NL32,2011,F,2691477
NL32,2012,F,2709822
NL32,2013,F,2724300
NL32,2014,F,2741369
NL32,2015,F,2761929
NL32,2016,F,2784854
NL32,2017,F,2809483
NL32,2018,F,2831182
NL32,2019,F,2853359
NL32,2020,F,2879527
NL32,2021,F,2888486
NL32,2022,F,2909827
NL32,2023,F,2952622
NL33,2000,F,3397744
NL33,2001,F,3420700
NL33,2002,F,3423780
NL33,2003,F,3439982
NL33,2004,F,3451942
NL33,2005,F,3458381
NL33,2006,F,3458875
NL33,2007,F,3455097
NL33,2008,F,3461435
NL33,2009,F,3481558
NL33,2010,F,3505611
NL33,2011,F,3528324
NL33,2012,F,3552407
NL33,2013,F,3563935
NL33,2014,F,3577032
NL33,2015,F,3600011
NL33,2016,F,3622303
NL33,2017,F,3650222
NL33,2018,F,3681044
NL33,2019,F,3709139
NL33,2020,F,3744299
NL33,2021,F,3726050
NL33,2022,F,3753944
NL33,2023,F,3804906
NL34,2000,F,371866
NL34,2001,F,374920
NL34,2002,F,377235
NL34,2003,F,378348
NL34,2004,F,379028
NL34,2005,F,379978
NL34,2006,F,380186
NL34,2007,F,380497
NL34,2008,F,380585
NL34,2009,F,380984
NL34,2010,F,381409
NL34,2011,F,381530
NL34,2012,F,381407
NL34,2013,F,381077
NL34,2014,F,380621
NL34,2015,F,380726
NL34,2016,F,381252
NL34,2017,F,381568
NL34,2018,F,382304
NL34,2019,F,383032
NL34,2020,F,383488
NL34,2021,F,385400
NL34,2022,F,386767
NL34,2023,F,391124
NL41,2000,F,2356004
NL41,2001,F,2375116
NL41,2002,F,2391123
NL41,2003,F,2400198
NL41,2004,F,2406994
NL41,2005,F,2411359
NL41,2006,F,2415946
NL41,2007,F,2419042
NL41,2008,F,2424827
NL41,2009,F,2434560
NL41,2010,F,2444158
NL41,2011,F,2454215
NL41,2012,F,2463686
NL41,2013,F,2471011
NL41,2014,F,2479274
NL41,2015,F,2488751
NL41,2016,F,2498749
NL41,2017,F,2512531
NL41,2018,F,2528286
NL41,2019,F,2544806
NL41,2020,F,2562955
NL41,2021,F,2573949
NL41,2022,F,2592874
NL41,2023,F,2626210
NL42,2000,F,1141192
NL42,2001,F,1142679
NL42,2002,F,1143296
NL42,2003,F,1141889
NL42,2004,F,1139335
NL42,2005,F,1136695
NL42,2006,F,1131938
NL42,2007,F,1127805
NL42,2008,F,1123705
NL42,2009,F,1122604
NL42,2010,F,1122701
NL42,2011,F,1122627
NL42,2012,F,1123075
NL42,2013,F,1121891
NL42,2014,F,1120006
NL42,2015,F,1117941
NL42,2016,F,1116260
NL42,2017,F,1117546
NL42,2018,F,1117198
NL42,2019,F,1116137
NL42,2020,F,1117201
NL42,2021,F,1115872
NL42,2022,F,1118302
NL42,2023,F,1128367
NO01,2000,F,974519
NO01,2001,F,980714
NO01,2002,F,989914
NO01,2003,F,1000684
NO01,2004,F,1010504
NO01,2005,F,1024064
NO01,2006,F,1039536
NO01,2007,F,1057794
NO01,2008,F,1079051
NO01,2009,F,1103100
NO01,2010,F,1123359
NO01,2011,F,1144883
NO01,2012,F,1169539
NO01,2013,F,1190365
NO01,2014,F,1209992
NO01,2015,F,1232854
NO01,2016,F,1251687
NO01,2017,F,1271127
NO01,2018,F,1287495
NO01,2019,F,1305122
NO01,2020,F,1326682
NO02,2000,F,369804
NO02,2001,F,371418
NO02,2002,F,371200
NO02,2003,F,371863
NO02,2004,F,372016
NO02,2005,F,371550
NO02,2006,F,371715
NO02,2007,F,371729
NO02,2008,F,372926
NO02,2009,F,374359
NO02,2010,F,375925
NO02,2011,F,362696
NO02,2012,F,364679
NO02,2013,F,365649
NO02,2014,F,366785
NO02,2015,F,368358
NO02,2016,F,368636
NO02,2017,F,369893
NO02,2018,F,370994
NO02,2019,F,371054
NO02,2020,F,371385
NO02,2021,F,370603
NO02,2022,F,371253
NO02,2023,F,373628
NO03,2000,F,862841
NO03,2001,F,870490
NO03,2002,F,874705
NO03,2003,F,880519
NO03,2004,F,884603
NO03,2005,F,889058
NO03,2006,F,893858
NO03,2007,F,900152
NO03,2008,F,909842
NO03,2009,F,919900
NO03,2010,F,928852
NO03,2011,F,938827
NO03,2012,F,949963
NO03,2013,F,960653
NO03,2014,F,969415
NO03,2015,F,976682
NO03,2016,F,984764
NO03,2017,F,992962
NO03,2018,F,999639
NO03,2019,F,1005070
NO03,2020,F,1011472
NO04,2000,F,631079
NO04,2001,F,634817
NO04,2002,F,642171
NO04,2003,F,647434
NO04,2004,F,652349
NO04,2005,F,657976
NO04,2006,F,663995
NO04,2007,F,673027
NO04,2008,F,684761
NO04,2009,F,696166
NO04,2010,F,706823
NO04,2011,F,718543
NO04,2012,F,728934
NO04,2013,F,741284
NO04,2014,F,751632
NO04,2015,F,762031
NO04,2016,F,768179
NO04,2017,F,772813
NO04,2018,F,777279
NO04,2019,F,780898
NO04,2020,F,787123
NO05,2000,F,785966
NO05,2001,F,789712
NO05,2002,F,789388
NO05,2003,F,793243
NO05,2004,F,796851
NO05,2005,F,800064
NO05,2006,F,804239
NO05,2007,F,808290
NO05,2008,F,815705
NO05,2009,F,824865
NO05,2010,F,835517
NO05,2011,F,845886
NO05,2012,F,855399
NO05,2013,F,866239
NO05,2014,F,875475
NO05,2015,F,884316
NO05,2016,F,890719
NO05,2017,F,896503
NO05,2018,F,899627
NO05,2019,F,901689
NO05,2020,F,905335
NO06,2000,F,389960
NO06,2001,F,392126
NO06,2002,F,393780
NO06,2003,F,395798
NO06,2004,F,398239
NO06,2005,F,401011
NO06,2006,F,404097
NO06,2007,F,407905
NO06,2008,F,412849
NO06,2009,F,417437
NO06,2010,F,422102
NO06,2011,F,429928
NO06,2012,F,435069
NO06,2013,F,440865
NO06,2014,F,444966
NO06,2015,F,449386
NO06,2016,F,453352
NO06,2017,F,458221
NO06,2018,F,462354
NO06,2019,F,465634
NO06,2020,F,468702
NO06,2021,F,471124
NO06,2022,F,474131
NO06,2023,F,478470
NO07,2000,F,464328
NO07,2001,F,464159
NO07,2002,F,462908
NO07,2003,F,462711
NO07,2004,F,462895
NO07,2005,F,462640
NO07,2006,F,462779
NO07,2007,F,462237
NO07,2008,F,462037
NO07,2009,F,463425
NO07,2010,F,465621
NO07,2011,F,468251
NO07,2012,F,470757
NO07,2013,F,474563
NO07,2014,F,478134
NO07,2015,F,480740
NO07,2016,F,481994
NO07,2017,F,484647
NO07,2018,F,486001
NO07,2019,F,486452
NO07,2020,F,484546
NO07,2021,F,482513
NO07,2022,F,481926
NO07,2023,F,483536
NO08,2011,F,1702327
NO08,2012,F,1734895
NO08,2013,F,1763262
NO08,2014,F,1789458
NO08,2015,F,1816713
NO08,2016,F,1842751
NO08,2017,F,1866163
NO08,2018,F,1887198
NO08,2019,F,1908376
NO08,2020,F,1934659
NO08,2021,F,1949394
NO08,2022,F,1969057
NO08,2023,F,2001278
NO09,2011,F,678852
NO09,2012,F,685685
NO09,2013,F,692205
NO09,2014,F,697974
NO09,2015,F,703658
NO09,2016,F,709343
NO09,2017,F,714491
NO09,2018,F,719531
NO09,2019,F,722955
NO09,2020,F,726627
NO09,2021,F,730725
NO09,2022,F,735966
NO09,2023,F,745152
NO0A,2011,F,1278251
NO0A,2012,F,1294785
NO0A,2013,F,1314731
NO0A,2014,F,1331739
NO0A,2015,F,1346947
NO0A,2016,F,1357909
NO0A,2017,F,1364902
NO0A,2018,F,1369541
NO0A,2019,F,1373741
NO0A,2020,F,1381661
NO0A,2021,F,1387010
NO0A,2022,F,1392937
NO0A,2023,F,1406920
NO0B,2011,F,0
NO0B,2012,F,0
NO0B,2013,F,0
NO0B,2014,F,0
NO0B,2015,F,0
NO0B,2016,F,0
NO0B,2017,F,0
NO0B,2018,F,0
NO0B,2019,F,0
NO0B,2020,F,0
NO0B,2022,F,0
PL21,1995,F,3179728
PL21,1996,F,3190186
PL21,1997,F,3197064
PL21,1998,F,3206630
PL21,1999,F,3215885
PL21,2000,F,3211151
PL21,2001,F,3222426
PL21,2002,F,3229617
PL21,2003,F,3237217
PL21,2004,F,3252949
PL21,2005,F,3260201
PL21,2006,F,3266187
PL21,2007,F,3271206
PL21,2008,F,3279036
PL21,2009,F,3287136
PL21,2010,F,3280603
PL21,2011,F,3293551
PL21,2012,F,3303061
PL21,2013,F,3310450
PL21,2014,F,3316097
PL21,2015,F,3324579
PL21,2016,F,3330031
PL21,2017,F,3339803
PL21,2018,F,3349498
PL21,2019,F,3360545
PL21,2020,F,3371956
PL21,2021,F,3324543
PL21,2022,F,3320962
PL21,2023,F,3319305
PL22,1995,F,4917696
PL22,1996,F,4907930
PL22,1997,F,4902913
PL22,1998,F,4894230
PL22,1999,F,4882448
PL22,2000,F,4783570
PL22,2001,F,4765657
PL22,2002,F,4748467
PL22,2003,F,4731533
PL22,2004,F,4714982
PL22,2005,F,4700771
PL22,2006,F,4685775
PL22,2007,F,4669137
PL22,2008,F,4654115
PL22,2009,F,4645665
PL22,2010,F,4590630
PL22,2011,F,4585758
PL22,2012,F,4576485
PL22,2013,F,4566039
PL22,2014,F,4548177
PL22,2015,F,4535705
PL22,2016,F,4520567
PL22,2017,F,4510528
PL22,2018,F,4500863
PL22,2019,F,4488998
PL22,2020,F,4475460
PL22,2021,F,4310201
PL22,2022,F,4273835
PL22,2023,F,4245283
PL41,1995,F,3324822
PL41,1996,F,3331941
PL41,1997,F,3339757
PL41,1998,F,3346045
PL41,1999,F,3351422
PL41,2000,F,3339749
PL41,2001,F,3345316
PL41,2002,F,3350437
PL41,2003,F,3355279
PL41,2004,F,3359932
PL41,2005,F,3365283
PL41,2006,F,3372417
PL41,2007,F,3378502
PL41,2008,F,3386882
PL41,2009,F,3397617
PL41,2010,F,3410721
PL41,2011,F,3422705
PL41,2012,F,3430702
PL41,2013,F,3437751
PL41,2014,F,3441440
PL41,2015,F,3447689
PL41,2016,F,3450966
PL41,2017,F,3457473
PL41,2018,F,3465605
PL41,2019,F,3473172
PL41,2020,F,3479525
PL41,2021,F,3455384
PL41,2022,F,3449874
PL41,2023,F,3444228
PL42,1995,F,1716700
PL42,1996,F,1720782
PL42,1997,F,1725756
PL42,1998,F,1729848
PL42,1999,F,1731804
PL42,2000,F,1696925
PL42,2001,F,1697935
PL42,2002,F,1698402
PL42,2003,F,1697718
PL42,2004,F,1696073
PL42,2005,F,1694865
PL42,2006,F,1694178
PL42,2007,F,1692838
PL42,2008,F,1692271
PL42,2009,F,1692957
PL42,2010,F,1696985
PL42,2011,F,1697166
PL42,2012,F,1695822
PL42,2013,F,1694560
PL42,2014,F,1691400
PL42,2015,F,1688486
PL42,2016,F,1684025
PL42,2017,F,1681246
PL42,2018,F,1678873
PL42,2019,F,1675502
PL42,2020,F,1671605
PL42,2021,F,1610051
PL42,2022,F,1598259
PL42,2023,F,1589049
PL43,1995,F,1012045
PL43,1996,F,1014591
PL43,1997,F,1017596
PL43,1998,F,1020345
PL43,1999,F,1022521
PL43,2000,F,1007967
PL43,2001,F,1008472
PL43,2002,F,1008983
PL43,2003,F,1008196
PL43,2004,F,1008786
PL43,2005,F,1009168
PL43,2006,F,1009198
PL43,2007,F,1008520
PL43,2008,F,1008481
PL43,2009,F,1008962
PL43,2010,F,1009605
PL43,2011,F,1010700
PL43,2012,F,1010421
PL43,2013,F,1010582
PL43,2014,F,1008564
PL43,2015,F,1007442
PL43,2016,F,1005159
PL43,2017,F,1004892
PL43,2018,F,1004127
PL43,2019,F,1003310
PL43,2020,F,1001411
PL43,2021,F,965875
PL43,2022,F,958281
PL43,2023,F,952793
PL51,1995,F,2988327
PL51,1996,F,2988278
PL51,1997,F,2986884
PL51,1998,F,2985381
PL51,1999,F,2982128
PL51,2000,F,2917139
PL51,2001,F,2912195
PL51,2002,F,2909622
PL51,2003,F,2904694
PL51,2004,F,2898313
PL51,2005,F,2893055
PL51,2006,F,2888232
PL51,2007,F,2882317
PL51,2008,F,2878410
PL51,2009,F,2877059
PL51,2010,F,2876509
PL51,2011,F,2878103
PL51,2012,F,2876855
PL51,2013,F,2875180
PL51,2014,F,2869579
PL51,2015,F,2868338
PL51,2016,F,2864624
PL51,2017,F,2866218
PL51,2018,F,2865358
PL51,2019,F,2865072
PL51,2020,F,2864809
PL51,2021,F,2833557
PL51,2022,F,2822229
PL51,2023,F,2813919
PL52,1995,F,1095398
PL52,1996,F,1093172
PL52,1997,F,1092524
PL52,1998,F,1091077
PL52,1999,F,1089586
PL52,2000,F,1074205
PL52,2001,F,1070598
PL52,2002,F,1066438
PL52,2003,F,1061009
PL52,2004,F,1055667
PL52,2005,F,1051531
PL52,2006,F,1047407
PL52,2007,F,1041941
PL52,2008,F,1037088
PL52,2009,F,1033040
PL52,2010,F,975283
PL52,2011,F,972986
PL52,2012,F,969541
PL52,2013,F,966167
PL52,2014,F,960226
PL52,2015,F,956913
PL52,2016,F,952557
PL52,2017,F,950710
PL52,2018,F,948808
PL52,2019,F,946038
PL52,2020,F,942233
PL52,2021,F,910302
PL52,2022,F,902444
PL52,2023,F,896370
PL61,1995,F,2090331
PL61,1996,F,2092977
PL61,1997,F,2095819
PL61,1998,F,2098018
PL61,1999,F,2100106
PL61,2000,F,2068864
PL61,2001,F,2067817
PL61,2002,F,2069747
PL61,2003,F,2069166
PL61,2004,F,2068142
PL61,2005,F,2068258
